Date;Region/City;Region/City-Eng;Region_ID;Day-Confirmed;Day-Deaths;Day-Recovered;Confirmed;Deaths;Recovered
01/04/2020;Омская область;Omsk Oblast;5500;40;0;0;70;0;0
01/04/2020;Пензенская область;Penza Oblast;5800;40;0;0;160;10;0
01/04/2020;Пермский край;Perm Krai;5900;0;10;0;130;10;0
01/04/2020;Приморский край;Primorsky Krai;2500;10;0;0;50;0;10
01/04/2020;Республика Башкортостан;Republic of Bashkortostan;200;10;0;10;80;0;10
01/04/2020;Республика Бурятия;Republic of Buryatia;300;60;0;0;250;0;0
01/04/2020;Республика Дагестан;Republic of Dagestan;500;20;0;0;150;0;0
01/04/2020;Республика Мордовия;Republic of Mordovia;1300;10;0;0;40;0;0
01/04/2020;Республика Северная Осетия - Алания;Republic of North Ossetia–Alania;1500;20;0;0;20;0;0
01/04/2020;Республика Татарстан;Republic of Tatarstan;1600;0;0;10;190;0;20
01/04/2020;Республика Коми;Komi Republic;1100;320;0;0;540;0;10
01/04/2020;Рязанская область;Ryazan Oblast;6200;0;0;10;50;0;10
01/04/2020;Самарская область;Samara Oblast;6300;0;0;10;150;0;20
01/04/2020;Санкт-Петербург;Saint Petersburg (city);7800;270;0;0;1250;20;70
01/04/2020;Саратовская область;Saratov Oblast;6400;110;0;10;150;0;10
01/04/2020;Сахалинская область;Sakhalin Oblast;6500;10;0;0;50;0;0
01/04/2020;Свердловская область;Sverdlovsk Oblast;6600;0;0;70;330;0;80
01/04/2020;Ставропольский край;Smolensk Oblast;2600;40;0;10;100;0;10
01/04/2020;Тамбовская область;Tambov Oblast;6800;30;0;0;60;0;10
01/04/2020;Тверская область;Tver Oblast;6900;10;0;0;50;0;20
01/04/2020;Тульская область;Tula Oblast;7100;50;0;0;170;0;30
01/04/2020;Удмуртская Республика;Udmurt Republic;1800;0;0;30;40;0;30
01/04/2020;Хабаровский край;Khabarovsk Krai;2700;10;0;0;90;0;0
01/04/2020;Ханты-Мансийский АО;Khanty-Mansi Autonomous Okrug;8600;30;0;0;80;0;0
01/04/2020;Челябинская область;Chelyabinsk Oblast;7400;60;0;20;200;0;20
01/04/2020;Чеченская Республика;Chechen Republic;9500;10;10;0;100;10;0
01/04/2020;Республика Саха (Якутия);Sakha Republic (Yakutia);1400;0;0;10;150;0;10
02/04/2020;Алтайский край;Altai Krai;2200;10;0;0;40;0;0
02/04/2020;Белгородская область;Belgorod Oblast;3100;10;0;0;60;0;10
02/04/2020;Вологодская область;Vologda Oblast;3500;30;0;0;120;0;0
02/04/2020;Ивановская область;Ivanovo Oblast;3700;0;0;10;110;0;10
02/04/2020;Иркутская область;Irkutsk Oblast;3800;40;0;0;70;0;0
02/04/2020;Калининградская область;Kaliningrad Oblast;3900;70;0;0;190;0;50
02/04/2020;Калужская область;Kaluga Oblast;4000;20;0;10;50;0;10
02/04/2020;Кировская область;Kirov Oblast;4300;0;0;20;120;0;50
02/04/2020;Краснодарский край;Krasnodar Krai;2300;0;0;10;220;0;40
02/04/2020;Красноярский край;Krasnoyarsk Krai;2400;50;0;0;250;0;40
02/04/2020;Ленинградская область;Leningrad Oblast;4700;110;0;0;310;0;10
02/04/2020;Липецкая область;Lipetsk Oblast;4800;40;0;0;150;0;30
02/04/2020;Москва;Moscow (city);7700;5950;30;250;24750;190;1400
02/04/2020;Московская область;Moscow Oblast;5000;430;0;0;1770;20;170
02/04/2020;Мурманская область;Murmansk Oblast;5100;40;0;0;150;0;10
02/04/2020;Нижегородская область;Nizhny Novgorod Oblast;5200;130;0;30;250;0;40
02/04/2020;Омская область;Omsk Oblast;5500;10;0;0;80;0;0
02/04/2020;Оренбургская область;Orenburg Oblast;5600;50;0;0;120;10;0
02/04/2020;Пермский край;Perm Krai;5900;70;10;10;200;20;10
02/04/2020;Приморский край;Primorsky Krai;2500;0;0;10;50;0;20
02/04/2020;Республика Адыгея;Republic of Adygea;100;10;0;0;50;0;0
02/04/2020;Республика Башкортостан;Republic of Bashkortostan;200;20;0;0;100;0;10
02/04/2020;Республика Бурятия;Republic of Buryatia;300;50;0;0;300;0;0
02/04/2020;Республика Дагестан;Republic of Dagestan;500;100;0;0;250;0;0
02/04/2020;Республика Крым;Republic of Crimea;8200;0;0;10;160;0;10
02/04/2020;Республика Марий Эл;Mari El Republic;1200;20;0;0;40;0;0
02/04/2020;Республика Северная Осетия - Алания;Republic of North Ossetia–Alania;1500;20;0;0;40;0;0
02/04/2020;Республика Коми;Komi Republic;1100;20;0;0;560;0;10
02/04/2020;Ростовская область;Rostov Oblast;6100;40;0;0;90;0;0
02/04/2020;Самарская область;Samara Oblast;6300;20;0;0;170;0;20
02/04/2020;Санкт-Петербург;Saint Petersburg (city);7800;220;0;0;1470;20;70
02/04/2020;Свердловская область;Sverdlovsk Oblast;6600;50;0;0;380;0;80
02/04/2020;Ставропольский край;Smolensk Oblast;2600;10;0;0;110;0;10
02/04/2020;Тамбовская область;Tambov Oblast;6800;0;0;0;60;0;10
02/04/2020;Челябинская область;Chelyabinsk Oblast;7400;10;0;0;210;0;20
02/04/2020;Республика Саха (Якутия);Sakha Republic (Yakutia);1400;0;0;30;150;0;40
02/04/2020;Ямало-Ненецкий АО;Yamalo-Nenets Autonomous Okrug;8900;20;0;0;20;0;0
03/04/2020;Архангельская область;Arkhangelsk Oblast;2900;10;0;0;80;0;0
03/04/2020;Астраханская область;Astrakhan Oblast;3000;30;0;0;50;0;0
03/04/2020;Брянская область;Bryansk Oblast;3200;20;0;0;70;0;0
03/04/2020;Еврейская автономная область;Jewish Autonomous Oblast;7900;30;0;0;30;0;0
03/04/2020;Ивановская область;Ivanovo Oblast;3700;20;0;0;130;0;10
03/04/2020;Иркутская область;Irkutsk Oblast;3800;10;0;0;80;0;0
03/04/2020;Кировская область;Kirov Oblast;4300;30;0;0;150;0;30
03/04/2020;Краснодарский край;Krasnodar Krai;2300;170;0;0;390;0;40
03/04/2020;Курская область;Kursk Oblast;4600;10;0;0;40;0;0
03/04/2020;Ленинградская область;Leningrad Oblast;4700;100;0;0;410;0;10
03/04/2020;Липецкая область;Lipetsk Oblast;4800;30;0;0;180;0;30
03/04/2020;Москва;Moscow (city);7700;4480;10;280;29230;200;1680
03/04/2020;Московская область;Moscow Oblast;5000;340;0;0;2110;20;170
03/04/2020;Омская область;Omsk Oblast;5500;10;0;0;90;0;0
03/04/2020;Пензенская область;Penza Oblast;5800;110;0;0;270;10;0
03/04/2020;Пермский край;Perm Krai;5900;10;0;20;210;20;30
03/04/2020;Приморский край;Primorsky Krai;2500;20;10;0;70;10;20
03/04/2020;Республика Башкортостан;Republic of Bashkortostan;200;0;0;40;100;0;50
03/04/2020;Республика Бурятия;Republic of Buryatia;300;10;0;0;310;0;0
03/04/2020;Республика Ингушетия;Republic of Ingushetia;600;10;0;0;10;0;0
03/04/2020;Республика Калмыкия;Republic of Kalmykia;800;50;0;0;70;0;0
03/04/2020;Республика Крым;Republic of Crimea;8200;20;0;0;180;0;10
03/04/2020;Республика Татарстан;Republic of Tatarstan;1600;60;0;40;250;0;60
03/04/2020;Республика Чувашия;Chuvash Republic;2100;10;0;0;20;0;0
03/04/2020;Республика Коми;Komi Republic;1100;0;20;0;560;20;10
03/04/2020;Рязанская область;Ryazan Oblast;6200;10;0;0;60;0;10
03/04/2020;Самарская область;Samara Oblast;6300;0;0;50;170;0;70
03/04/2020;Санкт-Петербург;Saint Petersburg (city);7800;90;0;0;1560;20;70
03/04/2020;Саратовская область;Saratov Oblast;6400;40;0;0;190;0;10
03/04/2020;Свердловская область;Sverdlovsk Oblast;6600;10;0;50;390;0;130
03/04/2020;Ставропольский край;Smolensk Oblast;2600;0;0;30;110;0;40
03/04/2020;Тамбовская область;Tambov Oblast;6800;0;0;0;60;0;10
03/04/2020;Тверская область;Tver Oblast;6900;10;0;0;60;0;20
03/04/2020;Тюменская область;Tyumen Oblast;7200;50;0;0;110;0;20
03/04/2020;Ульяновская область;Ulyanovsk Oblast;7300;0;0;10;10;0;10
03/04/2020;Хабаровский край;Khabarovsk Krai;2700;10;0;0;100;0;0
03/04/2020;Ханты-Мансийский АО;Khanty-Mansi Autonomous Okrug;8600;80;0;20;160;0;20
03/04/2020;Челябинская область;Chelyabinsk Oblast;7400;20;0;0;230;0;20
03/04/2020;Чеченская Республика;Chechen Republic;9500;20;0;0;120;10;0
03/04/2020;Ямало-Ненецкий АО;Yamalo-Nenets Autonomous Okrug;8900;100;0;0;120;0;0
04/04/2020;Алтайский край;Altai Krai;2200;30;0;0;70;0;0
04/04/2020;Амурская область;Amur Oblast;2800;30;0;0;40;0;0
04/04/2020;Архангельская область;Arkhangelsk Oblast;2900;0;0;30;80;0;30
04/04/2020;Белгородская область;Belgorod Oblast;3100;10;0;0;70;0;10
04/04/2020;Брянская область;Bryansk Oblast;3200;120;0;0;190;0;0
04/04/2020;Волгоградская область;Volgograd Oblast;3400;0;0;10;80;0;10
04/04/2020;Вологодская область;Vologda Oblast;3500;10;0;0;130;0;0
04/04/2020;Воронежская область;Voronezh Oblast;3600;20;0;0;140;0;20
04/04/2020;Ивановская область;Ivanovo Oblast;3700;100;0;0;230;0;10
04/04/2020;Калужская область;Kaluga Oblast;4000;10;0;0;60;0;10
04/04/2020;Кировская область;Kirov Oblast;4300;30;0;0;180;0;10
04/04/2020;Костромская область;Kostroma Oblast;4400;50;10;0;80;10;0
04/04/2020;Курганская область;Kurgan Oblast;4500;10;0;0;20;0;10
04/04/2020;Ленинградская область;Leningrad Oblast;4700;60;0;0;470;0;10
04/04/2020;Москва;Moscow (city);7700;4340;70;260;33570;270;1940
04/04/2020;Московская область;Moscow Oblast;5000;490;0;130;2600;20;300
04/04/2020;Новгородская область;Novgorod Oblast;5300;0;0;10;30;0;10
04/04/2020;Омская область;Omsk Oblast;5500;10;0;0;100;0;0
04/04/2020;Оренбургская область;Orenburg Oblast;5600;0;0;10;120;10;10
04/04/2020;Орловская область;Oryol Oblast;5700;30;0;0;60;0;0
04/04/2020;Псковская область;Pskov Oblast;6000;0;0;20;90;20;20
04/04/2020;Республика Адыгея;Republic of Adygea;100;20;0;0;70;0;0
04/04/2020;Республика Бурятия;Republic of Buryatia;300;40;0;0;350;0;0
04/04/2020;Республика Крым;Republic of Crimea;8200;0;0;20;180;0;30
04/04/2020;Республика Мордовия;Republic of Mordovia;1300;10;0;0;50;0;0
04/04/2020;Республика Северная Осетия - Алания;Republic of North Ossetia–Alania;1500;10;0;0;50;0;0
04/04/2020;Республика Хакасия;Republic of Khakassia;1900;0;0;10;30;0;10
04/04/2020;Республика Коми;Komi Republic;1100;30;0;0;590;20;10
04/04/2020;Рязанская область;Ryazan Oblast;6200;60;0;10;120;0;20
04/04/2020;Санкт-Петербург;Saint Petersburg (city);7800;150;0;0;1710;20;70
04/04/2020;Сахалинская область;Sakhalin Oblast;6500;10;0;0;60;0;0
04/04/2020;Свердловская область;Sverdlovsk Oblast;6600;10;0;0;400;0;130
04/04/2020;Смоленская область;Smolensk Oblast;6700;10;0;0;20;0;0
04/04/2020;Тамбовская область;Tambov Oblast;6800;10;0;0;70;0;10
04/04/2020;Тверская область;Tver Oblast;6900;0;0;10;60;0;30
04/04/2020;Тульская область;Tula Oblast;7100;20;0;0;190;0;30
04/04/2020;Удмуртская Республика;Udmurt Republic;1800;10;0;0;50;0;30
04/04/2020;Челябинская область;Chelyabinsk Oblast;7400;30;0;0;260;0;20
04/04/2020;Чеченская Республика;Chechen Republic;9500;30;0;0;150;10;0
04/04/2020;Ярославская область;Yaroslavl Oblast;7600;20;0;0;50;0;10
05/04/2020;Воронежская область;Voronezh Oblast;3600;0;0;20;140;0;40
05/04/2020;Забайкальский край;Zabaykalsky Krai;7500;10;0;0;10;0;10
05/04/2020;Камчатский край;Kamchatka Krai;4100;20;0;0;20;0;0
05/04/2020;Кировская область;Kirov Oblast;4300;0;0;0;180;0;10
05/04/2020;Красноярский край;Krasnoyarsk Krai;2400;40;0;0;290;0;40
05/04/2020;Ленинградская область;Leningrad Oblast;4700;100;0;0;570;0;10
05/04/2020;Липецкая область;Lipetsk Oblast;4800;0;0;20;180;0;50
05/04/2020;Москва;Moscow (city);7700;5360;20;40;38930;290;1980
05/04/2020;Московская область;Moscow Oblast;5000;450;0;30;3050;20;330
05/04/2020;Нижегородская область;Nizhny Novgorod Oblast;5200;220;0;0;470;0;40
05/04/2020;Новосибирская область;Novosibirsk Oblast;5400;10;0;0;110;0;20
05/04/2020;Оренбургская область;Orenburg Oblast;5600;10;0;0;130;10;10
05/04/2020;Пензенская область;Penza Oblast;5800;0;0;10;270;10;10
05/04/2020;Псковская область;Pskov Oblast;6000;0;0;10;90;20;30
05/04/2020;Республика Крым;Republic of Crimea;8200;20;0;0;200;0;30
05/04/2020;Республика Мордовия;Republic of Mordovia;1300;0;0;30;50;0;30
05/04/2020;Республика Чувашия;Chuvash Republic;2100;20;0;10;40;0;10
05/04/2020;Самарская область;Samara Oblast;6300;0;0;10;170;0;80
05/04/2020;Санкт-Петербург;Saint Petersburg (city);7800;200;0;0;1910;20;70
05/04/2020;Тамбовская область;Tambov Oblast;6800;0;0;0;70;0;10
05/04/2020;Тверская область;Tver Oblast;6900;0;0;0;60;0;30
05/04/2020;Тульская область;Tula Oblast;7100;100;0;0;290;0;30
05/04/2020;Хабаровский край;Khabarovsk Krai;2700;10;0;0;110;0;0
05/04/2020;Ханты-Мансийский АО;Khanty-Mansi Autonomous Okrug;8600;30;0;0;190;0;20
05/04/2020;Челябинская область;Chelyabinsk Oblast;7400;10;0;0;270;0;20
05/04/2020;Ярославская область;Yaroslavl Oblast;7600;10;0;0;60;0;10
06/04/2020;Алтайский край;Altai Krai;2200;50;0;0;120;0;0
06/04/2020;Архангельская область;Arkhangelsk Oblast;2900;60;0;0;140;0;30
06/04/2020;Белгородская область;Belgorod Oblast;3100;40;0;0;110;0;10
06/04/2020;Брянская область;Bryansk Oblast;3200;50;0;0;240;0;0
06/04/2020;Владимирская область;Vladimir Oblast;3300;20;0;0;50;10;0
06/04/2020;Волгоградская область;Volgograd Oblast;3400;70;0;0;150;0;10
06/04/2020;Вологодская область;Vologda Oblast;3500;100;0;0;230;0;0
06/04/2020;Воронежская область;Voronezh Oblast;3600;90;0;0;230;0;40
06/04/2020;Забайкальский край;Zabaykalsky Krai;7500;0;0;0;10;0;10
06/04/2020;Ивановская область;Ivanovo Oblast;3700;100;0;0;330;0;10
06/04/2020;Иркутская область;Irkutsk Oblast;3800;50;10;0;130;10;0
06/04/2020;Калужская область;Kaluga Oblast;4000;10;0;0;70;0;10
06/04/2020;Кемеровская область;Kemerovo Oblast;4200;20;0;0;50;0;20
06/04/2020;Кировская область;Kirov Oblast;4300;0;0;0;180;0;30
06/04/2020;Костромская область;Kostroma Oblast;4400;10;0;0;90;10;0
06/04/2020;Краснодарский край;Krasnodar Krai;2300;110;0;40;500;0;80
